REGION,ISO,COUNTRY,INDICATOR,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Middle East,JOR,Jordan,Real GDP,2371.734952,2516.410784,2665.830086,2824.736327,2993.129509,2836.595002,3892.017055,3991.629923,4392.45313,4722.124288,5023.334627,6050.295861,6213.945573,6560.218876,7703.395123,8585.680525,8827.59749,9754.945856,9392.070408,10241.15152,9147.781708,9354.122649,9655.332988,10160.51253,11064.14355,11832.58567,14709.50017,15667.68109,18959.6492,20686.27225,24618.6088,25780.75892,27687.63382,28240.24807,30671.27639,31743.30059,34622.58682,35564.1656,35198.91842,31472.92281,31432.60331,32198.61586,36474.59204,37618.79999,39517.42083,42061.94756,42341.65951,44151.34203,45595.09092,46883.60819,48884.13175,51255.01214,54842.86299,56989.96108,61616.97602,66802.04455,72732.73006,78549.89381,84004.39844,88224.77942,90267.18306,92737.79586,94990.39692,97469.64628,100768.0191,103284.1965,105343.6834,107543.2595,109623.1462,111766.2787,110032.7837,111683.2755,113805.2577
Middle East,JOR,Jordan,Nominal GDP,262.2098454,297.925456,321.0726573,344.3298667,368.2342153,354.8729223,503.5036581,533.5252329,600.4527296,654.3664478,705.6080577,858.908577,892.8828974,953.448414,1136.67518,1290.070581,1363.574857,1550.51963,1556.411502,1780.342623,1674.179983,1798.724722,1936.903271,2149.937933,2551.816287,2981.829723,3910.817025,4424.39079,5730.600369,6771.216685,8786.304516,10071.69105,11484.9253,12172.96997,13697.83556,14624.93039,16272.73666,17128.61914,17550.70009,16308.0786,16896.86966,17893.98352,20732.2466,21889.45781,23485.24275,25521.6294,26161.74856,27750.31692,28980.30923,30219.23016,32222.55126,34546.49503,37540.84259,39780.52643,44164.85717,49382.78499,55426.0075,61476.70738,67006.61905,70824.08348,73334.5375,76907.07419,80248.68681,83785.00098,88240.00142,91348.25283,94103.47745,97891.62824,102168.7204,106029.3873,105642.9214,111683.2755,120070.7419
Middle East,JOR,Jordan,Employment,108.9157427,113.4360368,118.1221582,123.0554936,128.266469,133.7375014,139.4795974,145.5275724,151.8866811,158.5928336,165.7195288,172.741984,181.3714945,188.8352022,196.5739947,204.5874673,212.8703871,240.6138101,264.3448083,277.1750894,285.8277676,292.0103658,298.6738783,305.6640091,312.8192791,320.0139033,327.1095987,334.0907268,340.9411243,347.6446687,356.4534264,375.7243822,395.7945507,416.0552721,436.7618632,458.2134769,480.246634,502.533031,525.3016444,549.5354595,600.0193297,677,723.2,775.3,855.9,935.2,978.1,1005.7,1030.2,1052.6,1074.2,1083.6,1098,1136.3,1163.8,1197.3,1253,1319.9,1390,1461.7,1557.3,1647,1766.6,1867.5,1988.5,2061.3,2094.7,2096.3,2097.2,2190.8,2096.2,2147,2215.4
Middle East,JOR,Jordan,Average Hours Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2542.319218,2544.024262,2641.445564,2631.222446,2678.994322,2623.620882,2571.900425,2514.132005,2440.850763,2438.463968,2426.550623,2413.244856,2479.630778,2498.598512,2482.292678,2366.191012,2429.751467,2457.691252
Middle East,JOR,Jordan,Total Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3043.9188,3187.6624,3486.444,3657.3992,3915.886,4085.7648,4235.92,4441.4656,4558.2888,4848.8856,5001.8488,5055.024,5198.05,5240.0608,5438.2068,4960.0096,5216.6764,5444.7692
Middle East,JOR,Jordan,Population,561.254,584.172,607.914,632.897,659.275,686.955,715.991,746.559,778.683,812.544,848.515,886.8,933.559,974.549,1017.18,1061.463,1107.384,1255.058,1382.539,1453.541,1502.959,1556.226,1613.551,1674.258,1737.593,1802.96,1869.657,1937.652,2006.908,2077.386,2162.807,2253.579,2347.031,2439.504,2532.511,2627.75,2724.221,2820.042,2916.505,3018.99,3262.054,3631.309048,3868.759212,3986.500521,4085.825688,4173.717876,4276.025303,4379.330746,4484.220637,4591.304002,4700.343124,4811.115022,4923.4085,5037.025136,5160.828213,5295.470959,5764.570811,6242.511353,6397.169425,6537.709895,6679.880981,6839.60084,6952.067203,7706.490544,8839.085261,9506.081041,9862.886431,10066.11624,10272.68096,10480.2712,10628.44217,10716.45714,10803.84639
Middle East,JOR,Jordan,Output per Employed Person,21775.86905,22183.5217,22568.41668,22954.97946,23335.24522,21210.16897,27903.84493,27428.68488,28919.27783,29775.14293,30312.26714,35025.04557,34260.87209,34740.44458,39188.27174,41965.81851,41469.35424,40541.92006,35529.61932,36948.31142,32004.52421,32033.52944,32327.34327,33240.78802,35369.12297,36975.22374,44968.10924,46896.48599,55609.74564,59504.06869,69065.42896,68616.14562,69954.56045,67876.19329,70224.25486,69276.22646,72093.34615,70769.80696,67007.05926,57271.86892,52385.98451,47560.73243,50435.00006,48521.60453,46170.60501,44976.41954,43289.70403,43901.10573,44258.48468,44540.764,45507.47696,47300.67566,49947.96265,50153.97437,52944.64342,55793.90675,58046.87156,59512.0038,60434.81902,60357.65165,57963.90102,56307.10131,53770.17826,52192.58168,50675.39307,50106.33898,50290.58263,51301.46426,52271.1931,51016.1944,52491.54837,52018.29318,51370.07208
Middle East,JOR,Jordan,Output per Hour Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.94606655,22.81694889,22.53008906,22.96834276,22.52996625,22.09309333,21.8931887,21.38717385,21.38294666,20.78168623,20.64920406,20.83940322,20.6891545,20.92020501,20.55204644,22.18398604,21.40889465,20.90175975
Middle East,JOR,Jordan,Per Capita Income,4225.77826,4307.653882,4385.209233,4463.18489,4540.031867,4129.22972,5435.846338,5346.703909,5640.874567,5811.530561,5920.148291,6822.615992,6656.189457,6731.543387,7573.286068,8088.534904,7971.577601,7772.506016,6793.349344,7045.657137,6086.514474,6010.773916,5983.903197,6068.66596,6367.51158,6562.866438,7867.485945,8085.910726,9447.193993,9957.837517,11382.71182,11439.91798,11796.87606,11576.22536,12111.01409,12080.03067,12709.16964,12611.21841,12068.86956,10424.98412,9635.831692,8866.944517,9427.981956,9436.547116,9671.832292,10077.81283,9902.106864,10081.75555,10167.89641,10211.3927,10400.11983,10653.45807,11139.2063,11314.21018,11939.35808,12614.93927,12617.19778,12583.05982,13131.49502,13494.75288,13513.29213,13558.94855,13663.61891,12647.73449,11400.27685,10865.06586,10680.81683,10683.68941,10671.32783,10664.44528,10352.67276,10421.66025,10533.77228
Middle East,JOR,Jordan,GDP growth,0,6.1,5.937794533,5.960854093,5.961376994,-5.229793978,37.20735786,2.559414991,10.04159239,7.505399568,6.378704169,20.44381492,2.704821639,5.572519084,17.42588576,11.45320197,2.817679558,10.50510478,-3.719912473,9.04040404,-10.676239,2.255639098,3.220081136,5.232129698,8.893557423,6.945337621,24.31348968,6.514027733,21.01120194,9.106830123,19.00940151,4.72061657,7.39650414,1.995888299,8.608381624,3.495205691,9.070531978,2.719550623,-1.027009003,-10.58554006,-0.128108515,2.437,13.28,3.137,5.047,6.439,0.665,4.274,3.27,2.826,4.267,4.85,7,3.915,8.119,8.415,8.878,7.998,6.944,5.024,2.315,2.737,2.429,2.61,3.384,2.497,1.994,2.088,1.934,1.955,-1.551,1.5,1.9
Middle East,JOR,Jordan,Employment growth,0,4.150266928,4.131069409,4.176469027,4.234654904,4.265364417,4.293557103,4.336100138,4.369693407,4.415234067,4.49370571,4.237554386,4.995606907,4.115149272,4.098172603,4.076568026,4.048595866,13.03301197,9.862691665,4.853615681,3.121737319,2.163050234,2.281943818,2.340389091,2.34089384,2.299929921,2.217308482,2.134186258,2.050460239,1.966188265,2.533839423,5.406303989,5.341726402,5.118999571,4.976884681,4.911512549,4.808491726,4.640614933,4.530769511,4.613314158,9.186644711,12.82969838,6.82422452,7.20409292,10.39597575,9.265101063,4.587254063,2.821797362,2.436114149,2.174335081,2.052061562,0.875069819,1.328903654,3.488160291,2.420135528,2.878501461,4.652133968,5.339185954,5.31100841,5.158273381,6.540329753,5.759969177,7.261687917,5.711536284,6.479250335,3.661051044,1.620336681,0.076383253,0.042932786,4.463093649,-4.318057331,2.423432879,3.185840708
Middle East,JOR,Jordan,Total Hours growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.722320451,9.373062844,4.903425955,7.06750305,4.338195749,3.675081835,4.852442917,2.630284922,6.375129193,3.154605256,1.063110904,2.829383204,0.808203076,3.781368338,-8.793288258,5.174723855,4.372377784
Middle East,JOR,Jordan,Population growth,0,4.083356199,4.064213964,4.109627349,4.167818776,4.198551439,4.226768857,4.269327408,4.302941897,4.348496115,4.426960263,4.512000377,5.27277853,4.3907241,4.374433712,4.353506754,4.326198841,13.33539224,10.15737918,5.135623661,3.399835299,3.544141923,3.683590944,3.762322976,3.782869785,3.761928139,3.699305586,3.636763321,3.574222822,3.511770345,4.111946456,4.196953311,4.146826004,3.939999088,3.812537303,3.760654939,3.671239654,3.517372489,3.420622813,3.513966203,8.051169431,11.31970986,6.538968741,3.043386855,2.49153779,2.151148757,2.451230051,2.415922155,2.395112338,2.388003924,2.374905301,2.356676837,2.334042698,2.307682485,2.457861005,2.608936801,8.858510507,8.290999596,2.477497643,2.196916489,2.17463131,2.391058449,1.644341039,10.85178435,14.6966341,7.545981965,3.753443597,2.060551072,2.052079594,2.020799033,1.413808536,0.828107963,0.815467745
Middle East,JOR,Jordan,Output per Employed Person growth,0,1.872038478,1.735049044,1.712848479,1.656571983,-9.106723453,31.55880542,-1.702847954,5.434431014,2.959496791,1.803934931,15.54742974,-2.18179154,1.399767298,12.80302316,7.087699071,-1.183020586,-2.236432657,-12.36325447,3.99298425,-13.38027915,0.090628523,0.917207166,2.825610331,6.402781271,4.540968604,21.61686854,4.288320724,18.57977088,7.002950663,16.06841427,-0.650518415,1.950582934,-2.971024539,3.459330074,-1.350001371,4.066502802,-1.835868712,-5.316882809,-14.52860407,-8.531037153,-9.210959999,6.043362832,-3.793785115,-4.845263349,-2.586462682,-3.750221859,1.412349011,0.814054553,0.637797074,2.170400484,3.940448505,5.596721311,0.412452697,5.564203214,5.38158941,4.038012291,2.524050307,1.550637122,-0.12768694,-3.965943941,-2.858330237,-4.505511717,-2.933961981,-2.906904702,-1.12293965,0.367705256,2.010081381,1.890255674,-2.400937557,2.89193264,-0.901583605,-1.246140652
Middle East,JOR,Jordan,Output per Hour Worked growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.968284441,-1.257222581,1.945192949,-1.908611849,-1.939074885,-0.904828642,-2.31128894,-0.019765045,-2.811868917,-0.637494811,0.921096815,-0.720983809,1.116771145,-1.75982295,7.940521174,-3.493922989,-2.368804694
Middle East,JOR,Jordan,Per Capita Income growth,0,1.937527646,1.80040813,1.77815135,1.721796846,-9.048441928,31.64310797,-1.639899728,5.501906651,3.025346384,1.869003848,15.24400498,-2.439336101,1.132088118,12.50445303,6.803504202,-1.445964005,-2.497267095,-12.59769591,3.714041201,-13.61324634,-1.244399539,-0.447042588,1.416512931,4.924403853,3.067993761,19.8788063,2.776297059,16.83524978,5.405240156,14.30907361,0.502570606,3.120285332,-1.8704164,4.619715929,-0.255828423,5.208090829,-0.770713018,-4.300527008,-13.62087337,-7.569818994,-7.979458326,6.327291636,0.09084828,2.493339709,4.197555578,-1.743493026,1.814247048,0.854423265,0.427780657,1.848201659,2.435916484,4.55953579,1.571062383,5.525333966,5.658438124,0.017903509,-0.270566896,4.358520123,2.766309991,0.137381157,0.337863048,0.771965221,-7.434958668,-9.863091615,-4.694719293,-1.695792965,0.026894748,-0.11570523,-0.064495704,-2.923476181,0.666373743,1.075759781
Middle East,KWT,Kuwait,Real GDP,22277.11949,24148.39753,25596.41029,28136.00191,31343.90712,32079.05206,34440.42673,35665.6683,37425.56074,41279.50241,44866.11865,45267.1068,50479.95276,53197.76134,58410.6073,59702.68023,67054.12966,68658.08227,75073.89268,77123.38767,122256.8318,130744.4143,135890.4289,127068.6896,110828.6695,97440.12065,103722.2683,99756.94107,106952.4507,121633.0724,96860.91554,78526.8462,69304.11873,74806.56724,78727.34027,75385.77235,81801.58276,78504.56908,81244.65478,87326.3084,69861.04672,41212.42868,75340.02875,101808.4876,110580.3069,112425.8923,113098.1991,115917.7372,120153.3713,118003.8275,123539.3871,123797.5844,127528.8436,149638.5192,165742.6166,182442.8427,196162.5444,207916.6041,213072.9359,197995.8949,193301.4123,211912.4722,225951.6735,228552.3773,229692.8536,231054.9323,237815.5996,226612.1067,232127.8454,230846.4997,210405.0421,213451.9489,222434.2415
Middle East,KWT,Kuwait,Nominal GDP,2462.872192,2859.001556,3082.832441,3429.723934,3856.130852,4013.257776,4455.499706,4767.108764,5116.11153,5720.290215,6302.167223,6426.18265,7253.473008,7731.650748,8618.782567,8970.828949,10357.66814,10912.99797,12440.90653,13407.28667,22374.81687,25141.12964,27260.23188,26887.40306,25561.34621,24555.05973,27576.6551,28170.32647,32326.63994,39814.03123,34569.35794,30677.84529,28747.58571,32245.40005,35159.74189,34732.10575,38447.02944,37809.82463,40509.78365,45249.19118,37554.41409,22903.29879,42823.4551,59239.864,65717.98708,68215.86074,69880.27116,72857.44431,76369.66579,76060.37506,81432.44218,83441.06176,87295.59291,104451.7132,118798.4134,134869.1606,149485.7494,162724.9587,169958.9225,158944.8892,157041.2323,175738.1451,190885.8755,196463.8417,201136.2128,204353.2803,212440.5962,206274.4629,216343.0422,218997.2969,202010.7334,213451.9489,234680.2329
Middle East,KWT,Kuwait,Employment,52.38664639,55.670175,59.15247434,62.90863578,66.89552357,71.19915841,75.77130006,82.86783618,92.35866464,104.0646232,117.2159749,127.7565081,137.666378,148.1255862,159.1719222,170.9179729,183.4296627,196.7235072,210.8321853,224.5834595,236.8439294,248.3175561,260.3471011,272.9594779,286.1827287,300.1890086,330.9007805,364.7543195,402.0715229,443.206827,486.8873784,518.3786536,551.9224575,587.6534142,625.7152575,674.3185728,718.8660943,765.4508336,814.2827546,865.5752716,919.2646091,413.8869043,629.20659,680.6722017,734.8480115,791.7208454,889.0594445,944.9970044,949.6145998,904.8990966,872.5480229,866.7786227,934.831422,996.2103816,1072.242855,1162.169493,1273.393177,1396.101217,1415.376171,1405.68108,1465.287917,1476.755756,1519.550137,1526.945268,1559.701931,1619.434174,1647.962442,1687.813863,1708.524139,1730.947798,1607.009975,1670.529011,1750.774966
Middle East,KWT,Kuwait,Average Hours Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2340.139485,2312.409939,2293.964682,2288.62085,2304.896752,2316.301811,2312.240763,2311.493113,2314.853121,2313.796477,2315.544376,2301.914126,2299.754979,2297.220155,2291.651783,2093.932612,2228.463703,2283.76428
Middle East,KWT,Kuwait,Total Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2719.638718,2944.607039,3202.606884,3239.259416,3239.949754,3394.049056,3414.614855,3512.429677,3534.654019,3608.832833,3749.871694,3793.468024,3881.558335,3924.856088,3966.729608,3364.970595,3722.713265,3998.357329
Middle East,KWT,Kuwait,Population,144.774,152.197,160,168.372,177.181,186.639,196.601,212.846,234.855,262.006,292.229,325.342,358.266,394.128,433.233,476.123,523.259,575.003,631.802,690.445,747.502,793.314,841.934,893.534,948.296,1006.892,1071.549,1140.357,1213.584,1291.514,1369.769,1432.188,1497.494,1565.822,1637.314,1732.824,1811.489,1891.487,1973.148,2056.779,2142.011,945.7170211,1409.844281,1495.595881,1583.332542,1672.803996,1749.580107,1810.884808,1869.293833,1926.061539,1982.271418,2038.026995,2093.881071,2150.681946,2208.44168,2268.116118,2328.646896,2387.866026,2445.57249,2501.723069,2556.254442,2609.08821,2660.152008,2709.532274,2757.30841,2803.510569,2848.133725,2891.158782,2932.575688,2972.368363,3010.528765,3047.510192,3083.784032
Middle East,KWT,Kuwait,Output per Employed Person,425244.2373,433776.2101,432719.1817,447251.8211,468550.1428,450553.8096,454531.2896,430392.1756,405219.8122,396671.8096,382764.5396,354323.2942,366683.2345,359139.5835,366965.5207,349306.0397,365557.7222,349008.0228,356083.6433,343406.3571,516191.5362,526521.0255,521958.6786,465522.1739,387265.4019,324595.8974,313454.2873,273490.7738,266003.5456,274438.6255,198939.0562,151485.4936,125568.579,127297.0861,125819.7548,111795.4857,113792.5177,102559.9106,99774.5001,100888.1737,75996.66737,99574.13065,119738.1431,149570.509,150480.5146,142001.9353,127211.0653,122664.661,126528.5636,130405.5092,141584.6278,142824.9165,136419.0811,150207.7492,154575.6317,156984.7116,154047.1144,148926.5976,150541.5593,140854.0656,131920.4301,143498.6601,148696.4253,149679.4823,147267.1471,142676.3347,144308.8711,134263.6837,135864.5395,133364.2181,130929.5184,127775.0626,127049.0187
Middle East,KWT,Kuwait,Output per Hour Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.08348482,66.61756283,64.92105076,65.7782871,61.11079181,56.95304019,62.06043176,64.32916651,64.66046636,63.64740742,61.61675682,62.69081434,58.38173412,59.14302082,58.19567313,62.52804777,57.33773559,55.63140638
Middle East,KWT,Kuwait,Per Capita Income,153875.1398,158665.3977,159977.5643,167106.181,176903.3199,171877.5393,175179.306,167565.6028,159356.0313,157551.7447,153530.6854,139136.9906,140900.763,134975.8488,134824.9263,125393.3967,128147.112,119404.7375,118825.0317,111700.9866,163553.8524,164807.8999,161402.7096,142209.1264,116871.3877,96773.16003,96796.57052,87478.69402,88129.41722,94178.67124,70713.3214,54829.98475,46280.06438,47774.63035,48083.22672,43504.57539,45157.09605,41504.15471,41175.14488,42457.79853,32614.70026,43577.97075,53438.54622,68072.19044,69840.22874,67208.04861,64643.05271,64011.65701,64277.41279,61266.90405,62322.13506,60743.83935,60905.48567,69577.24246,75049.57823,80438.05219,84238.85338,87072.13964,87125.99471,79143.80987,75619.00299,81220.89219,84939.38422,84351.22898,83303.28693,82416.28722,83498.74779,78381.06579,79154.93752,77664.16254,69889.72986,70041.42249,72130.29159
Middle East,KWT,Kuwait,GDP growth,0,8.4,5.996309963,9.921671018,11.40142518,2.345415778,7.361111111,3.557567917,4.93441599,10.29761905,8.68861306,0.893743793,11.51574803,5.383936452,9.798994975,2.212051869,12.31343284,2.392026578,9.344581441,2.729970326,58.52108608,6.942419825,3.935934571,-6.491803279,-12.78050491,-12.08040201,6.447187929,-3.823024055,7.213041536,13.72630702,-20.36630037,-18.92824287,-11.74468085,7.93956927,5.241215009,-4.244482173,8.510638298,-4.030501089,3.490351873,7.485604607,-20,-41.008,82.809,35.132,8.616,1.669,0.598,2.493,3.654,-1.789,4.691,0.209,3.014,17.337,10.762,10.076,7.52,5.992,2.48,-7.076,-2.371,9.628,6.625,1.151,0.499,0.593,2.926,-4.711,2.434,-0.552,-8.855,1.448114897,4.208109897
Middle East,KWT,Kuwait,Employment growth,0,6.267873278,6.25523334,6.349965035,6.337584233,6.433367457,6.421623167,9.365730971,11.45297005,12.6744563,12.63767766,8.992403341,7.756841524,7.597503772,7.457412458,7.379474074,7.320289117,7.247379903,7.171831356,6.522378974,5.459204333,4.844382833,4.844419891,4.844446794,4.844400678,4.894173702,10.23081161,10.230722,10.23077767,10.23084246,9.855568273,6.467876669,6.470907643,6.473908832,6.476920295,7.767641069,6.60630202,6.480308319,6.379498051,6.299103938,6.202734664,-54.97630387,52.0237977,8.179445742,7.959162972,7.739400941,12.2945606,6.291768245,0.488635984,-4.70880536,-3.575102879,-0.661212916,7.851231851,6.565778403,7.632170316,8.386778956,9.570349678,9.636304177,1.380627276,-0.684983388,4.240423973,0.782633839,2.897864517,0.486665808,2.145241432,3.829721698,1.761619492,2.418223877,1.227047397,1.312457846,-7.160113296,3.95262237,4.803625378
Middle East,KWT,Kuwait,Total Hours growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.271992859,8.761775069,1.144459296,0.021311603,4.756225027,0.605937027,2.864593092,0.632734158,2.098615975,3.908157223,1.162608571,2.322157735,1.115473467,1.066880386,-15.17015457,10.63137582,7.404386113
Middle East,KWT,Kuwait,Population growth,0,5.127301864,5.126907889,5.2325,5.231867531,5.338044147,5.337576819,8.262928469,10.34033996,11.56075025,11.53523202,11.33118205,10.11981238,10.00988093,9.921903544,9.899984535,9.899962825,9.888793122,9.878035419,9.281863622,8.263800882,6.128679254,6.128720784,6.128746434,6.128697957,6.179083324,6.421443412,6.421358239,6.421410137,6.421475563,6.059167767,4.55689974,4.559876217,4.562822956,4.565780785,5.833334351,4.539699358,4.416146054,4.317291105,4.238455504,4.143955184,-55.8491053,49.07675859,6.082345535,5.866334771,5.650831456,4.589665727,3.503966478,3.225441207,3.036853029,2.918384387,2.812711531,2.740595493,2.712707768,2.685647416,2.702106134,2.668768925,2.543070426,2.416654179,2.296009581,2.179752548,2.066843104,1.957151085,1.856294891,1.76326137,1.675625352,1.59168853,1.510640333,1.432536557,1.356918929,1.283838253,1.228403039,1.190277913
Middle East,KWT,Kuwait,Output per Employed Person growth,0,2.006369993,-0.243680588,3.358445846,4.762042491,-3.840855341,0.882797984,-5.310770569,-5.848703771,-2.10947302,-3.505989008,-7.430480749,3.488322834,-2.057266426,2.179079566,-4.81229979,4.652562679,-4.527246567,2.02735183,-3.560198978,50.31507878,2.00109623,-0.866508032,-10.81244684,-16.81053587,-16.1825725,-3.432455611,-12.74939127,-2.737652947,3.171040415,-27.51054782,-23.85331645,-17.10851245,1.376544221,-1.160538154,-11.14631732,1.786326175,-9.871129765,-2.715886266,1.116190659,-24.67237284,31.02433844,20.25025211,24.91467217,0.608412487,-5.63433701,-10.41596364,-3.573906341,3.149972119,3.064087265,8.572581486,0.876005176,-4.485096524,10.10758027,2.907894243,1.558512081,-1.871263242,-3.323994004,1.084401185,-6.43509595,-6.342476096,8.776676917,3.622169907,0.661116763,-1.611667278,-3.11733639,1.144223641,-6.960893879,1.192322244,-1.840304624,-1.825601866,-2.409277818,-0.568220306
Middle East,KWT,Kuwait,Output per Hour Worked growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.694540517,-2.546643862,1.320428933,-7.095799375,-6.803629116,8.967724212,3.655686369,0.515007215,-1.566736199,-3.19046869,1.7431257,-6.87354322,1.303980971,-1.60179119,7.444496141,-8.300774398,-2.975927085
Middle East,KWT,Kuwait,Per Capita Income growth,0,3.113081073,0.827002422,4.45601028,5.862822538,-2.840975825,1.920999469,-4.346234319,-4.899317852,-1.132236203,-2.552215032,-9.375125698,1.267651678,-4.205026345,-0.111814448,-6.995390125,2.196060808,-6.822139302,-0.485496466,-5.995407727,46.42113503,0.766748985,-2.066157206,-11.8917354,-17.81723815,-17.19687603,0.024191099,-9.62624652,0.74386479,6.86405767,-24.91577927,-22.46159045,-15.59351221,3.229394749,0.645941932,-9.522346231,3.798498527,-8.089407111,-0.7927154,3.115116285,-23.18325163,33.61450634,22.62743148,27.38406124,2.597298976,-3.768859555,-3.816501084,-0.976741774,0.4151678,-4.683618421,1.722350797,-2.53248017,0.266111468,14.2380554,7.865123108,7.179885734,4.725128319,3.363396044,0.061851094,-9.161657057,-4.453673486,7.408044244,4.57824573,-0.692441142,-1.242355397,-1.064783569,1.313406135,-6.129052395,0.987319727,-1.883363217,-10.01032191,0.217045663,2.982333922
Middle East,LBN,Lebanon,Real GDP,15908.70189,14270.10559,15160.9929,17451.84597,20029.05568,21635.83457,21126.75611,21492.65625,18438.18549,19997.23827,20522.22544,21874.4651,22717.6263,22908.53072,24292.58778,26742.52787,28572.02859,27219.78893,30640.15984,31308.32532,33376.45656,36446.83603,40885.36385,42810.31678,50255.58926,51496.46801,52769.16416,54073.67772,55410.00868,52212.3596,52244.177,49778.32821,46485.22692,46023.87456,46994.30538,48155.64062,46007.96586,32199.21262,29287.92018,29319.73758,29287.92018,40475.90568,42295.29764,45255.96848,48890.02275,52064.45192,54166.81449,59686.41289,62014.18299,61518.06953,62194.76829,64620.36426,66817.45664,67953.35341,73049.85491,73561.20389,74700.66694,81656.79305,89060.61447,98175.07776,106003.5585,106923.6693,109639.5305,113847.4957,116640.1748,117378.5071,119216.6545,120189.4624,118194.3174,109585.0433,82188.78246,73969.90421,74709.60326
Middle East,LBN,Lebanon,Nominal GDP,1758.804566,1689.480805,1825.99045,2127.346096,2464.104403,2706.756458,2733.132675,2872.72985,2520.51837,2771.10914,2882.67629,3105.330073,3264.299591,3329.477674,3584.495039,4018.289335,4413.443164,4326.504492,5077.548944,5442.702991,6108.387504,7008.441886,8201.788076,9058.551295,11590.86834,12977.18886,14029.74562,15269.84627,16747.81072,17090.61914,18645.78344,19446.7488,19282.23127,19838.60912,20987.72347,22186.50483,21623.90455,15507.97102,14603.38915,15192.37943,15743.97656,22493.98523,24040.74978,26333.339,29055.38945,31590.77798,33468.18707,37514.53063,39416.30915,39651.99723,40996.41413,43554.90321,45737.64908,47433.2693,52359.53818,54379.43015,56925.67463,63908.30755,71039.74051,78811.87064,86119.02654,88671.36096,92624.39819,97863.41601,102138.846,103813.7673,106496.1979,109402.8787,110157.0479,103960.1133,78909.78302,73969.90421,78822.69825
Middle East,LBN,Lebanon,Employment,331.7494923,336.7945849,341.880275,347.0058576,352.1699839,357.3363387,362.5020335,367.7007101,372.8937581,378.1157882,383.3647498,392.1082647,401.1437574,410.5231911,420.3441774,431.2780119,442.468974,453.8801686,465.4711804,476.9170185,487.3603087,519.5434068,552.9072927,585.4050407,621.685469,647.461124,654.5152938,656.7099665,658.1385031,658.8002969,658.6778226,664.6356228,672.6971512,680.2399856,687.2491979,693.6998213,700.2810833,707.7431245,716.1580305,725.5903328,742.0427075,766.4,812,865.2,916.7,960.6,976.3,993.1,1007,1032,1067.3,1107.3,1162.9,1226,1280.9,1315.2,1336,1345.8,1373.9,1414.6,1454.7,1525.1,1615.8,1710.1,1795.3,1864.7,1920.9,1955.2,1977.9,1996.7,1875.4,1857,1876.2
